INV,CODEX,concepta,REGESTUM,LITTERAE,CONCEPTUM,locR,locI,locA
1729,ng,1,n,GRA,N,4,414,4140
1730,ng,1,n,GRA,N,4,414,4140
1731,ng,1,n,GRA,N,4,414,4140
1732,ng,1,n,GRA,N,4,414,4140
1733,ng,1,n,GRA,N,4,414,4140
1734,ng,1,n,GRA,N,4,414,4140
1735,ng,1,n,GRA,N,4,414,4140
1736,ng,1,n,GRA,N,4,414,4140
1737,ng,1,n,GRA,N,4,414,4140
1738,ng,1,n,GRA,N,4,414,4140
1739,ng,1,n,GRA,N,4,414,4140
1740,ng,1,n,GRA,N,4,414,4140
1741,ng,1,n,GRA,N,4,414,4140
1742,ng,1,n,GRA,N,4,414,4140
1743,ng,1,n,GRA,N,4,414,4140
1744,ng,1,n,GRA,N,4,414,4140
1745,ng,1,n,GRA,N,4,414,4140
1746,ng,1,n,GRA,N,4,414,4140
1747,ng,1,n,GRA,N,4,414,4140
1748,ng,1,n,GRA,N,4,414,4140
1749,ng,1,n,GRA,N,4,414,4140
1750,ng,1,n,GRA,N,4,414,4140
1751,ng,1,n,GRA,N,4,414,4140
1752,ng,1,n,GRA,N,4,414,4140
1753,ngXl,2,X,LAT,NUM,4,414,4140
1753,ngXl,2,n,GRA,N,4,414,4140
1754,ngXl,2,X,LAT,NUM,4,414,4140
1754,ngXl,2,n,GRA,N,4,414,4140
1755,ngXl,2,X,LAT,NUM,4,414,4140
1755,ngXl,2,n,GRA,N,4,414,4140
1756,ngXl,2,X,LAT,NUM,4,414,4140
1756,ngXl,2,n,GRA,N,4,414,4140
1757,ngXl,2,X,LAT,NUM,4,414,4140
1757,ngXl,2,n,GRA,N,4,414,4140
1758,xg?ng,2,n,GRA,N,4,414,4140
1758,xg?ng,2,i,GRA,NUM?,4,414,4140
1764,ng?XlNl,3,X,LAT,NUM,6,611,6110
1764,ng?XlNl,3,N,LAT,N,6,611,6110
1764,ng?XlNl,3,i,GRA,N?,6,611,6110
1775,Xlng,2,X,LAT,NUM,6,616,61626
1775,Xlng,2,n,GRA,N,6,616,61626
1789,ng?Ilng?,3,I,LAT,I,6,616,61610
1789,ng?Ilng?,3,i,GRA,N?,6,616,61610
1789,ng?Ilng?,3,i,GRA,N?,6,616,61610
1791,ngxg?,2,i,GRA,NUM?,6,616,61630
1791,ngxg?,2,n,GRA,N,6,616,61630
1795,igxg?,2,i,GRA,NUM?,0,00,000
1795,igxg?,2,i,GRA,I,0,00,000
1796,ngig,2,n,GRA,N,0,00,000
1796,ngig,2,i,GRA,I,0,00,000
1803,ngpg?,2,n,GRA,N,0,00,000
1803,ngpg?,2,i,GRA,P?,0,00,000
1819,Pl?Il,2,I,LAT,P?,0,00,000
1819,Pl?Il,2,I,LAT,I,0,00,000
1826,Pl?Nl,2,N,LAT,N,1,110,1107
1826,Pl?Nl,2,I,LAT,P?,1,110,1107
1832,Nl?Nl,2,N,LAT,N,1,17,1711
1832,Nl?Nl,2,I,LAT,N?,1,17,1711
1839,Nl?Nl,2,N,LAT,N,1,16,162
1839,Nl?Nl,2,I,LAT,N?,1,16,162
1841,Nl?Nl,2,N,LAT,N,1,17,1711
1841,Nl?Nl,2,I,LAT,N?,1,17,1711
1843,Nl?NlNl,3,N,LAT,N,1,110,1104
1843,Nl?NlNl,3,N,LAT,N,1,110,1104
1843,Nl?NlNl,3,I,LAT,N?,1,110,1104
1860,IlNlNl,3,N,LAT,N,1,16,162
1860,IlNlNl,3,N,LAT,N,1,16,162
1860,IlNlNl,3,I,LAT,I,1,16,162
1879,NlIl,2,I,LAT,I,1,18,1810
1879,NlIl,2,N,LAT,N,1,18,1810
1881,Il,1,I,LAT,I,2,25,254
1888,Plig,2,P,LAT,P,1,16,160
1888,Plig,2,i,GRA,I,1,16,160
1889,IlIlPl,3,I,LAT,I,1,18,1819
1889,IlIlPl,3,I,LAT,I,1,18,1819
1889,IlIlPl,3,P,LAT,P,1,18,1819
1918,IlNl?,2,I,LAT,N?,1,16,162
1918,IlNl?,2,I,LAT,I,1,16,162
1922,XlNlIlIl,4,X,LAT,NUM,1,18,1819
1922,XlNlIlIl,4,I,LAT,I,1,18,1819
1922,XlNlIlIl,4,I,LAT,I,1,18,1819
1922,XlNlIlIl,4,N,LAT,N,1,18,1819
1937,IlNl?,2,I,LAT,N?,1,17,1711
1937,IlNl?,2,I,LAT,I,1,17,1711
1939,IlNl,2,I,LAT,I,1,18,182
1939,IlNl,2,N,LAT,N,1,18,182
1940,IlNlNl,3,N,LAT,N,1,16,162
1940,IlNlNl,3,I,LAT,N,1,16,162
1940,IlNlNl,3,I,LAT,I,1,16,162
1945,IlNl,2,N,LAT,N,1,16,162
1945,IlNl,2,I,LAT,I,1,16,162
1952,IlNl,2,N,LAT,N,1,16,162
1952,IlNl,2,I,LAT,I,1,16,162
1954,IlNl,2,N,LAT,N,3,34,341
1954,IlNl,2,I,LAT,I,3,34,341
1955,IlNlNl?,3,I,LAT,N?,1,17,1711
1955,IlNlNl?,3,N,LAT,N,1,17,1711
1955,IlNlNl?,3,I,LAT,I,1,17,1711
1960,Nl,1,N,LAT,N,1,17,1719
1962,Nl,1,N,LAT,N,0,00,000
1967,Nligig,3,i,GRA,I,3,34,340
1967,Nligig,3,N,LAT,N,3,34,340
1967,Nligig,3,i,GRA,I,3,34,340
1968,ΝΙ,2,N,LAT,N,1,18,180
1968,ΝΙ,2,I,LAT,I,1,18,180
1987,Nl,1,N,LAT,N,1,16,160
1991,Nlngpg?,3,N,LAT,N,1,110,1104
1991,Nlngpg?,3,i,GRA,P?,1,110,1104
1991,Nlngpg?,3,n,GRA,N,1,110,1104
1992,Nl,1,N,LAT,N,1,110,11011
1993,XlNl,2,X,LAT,NUM,1,18,1812
1993,XlNl,2,N,LAT,N,1,18,1812
1997,Nl,1,N,LAT,N,1,111,1112
2000,XlXlNlng,4,X,LAT,NUM,1,17,1719
2000,XlXlNlng,4,X,LAT,NUM,1,17,1719
2000,XlXlNlng,4,I,LAT,I,1,17,1719
2000,XlXlNlng,4,n,GRA,NUM,1,17,1719
2001,Nl,1,N,LAT,N,3,34,341
2002,Nl,1,N,LAT,N,3,34,341
2003,IlNl?,2,I,LAT,NUM?,3,34,341
2003,IlNl?,2,I,LAT,I,3,34,341
2006,IlNlIlNl,4,N,LAT,N,1,110,1104
2006,IlNlIlNl,4,I,LAT,I,1,110,1104
2006,IlNlIlNl,4,N,LAT,N,1,110,1104
2006,IlNlIlNl,4,I,LAT,I,1,110,1104
2013,Nl,1,N,LAT,N,1,17,1715
2014,NlIl,2,N,LAT,N,1,17,1718
2014,NlIl,2,I,LAT,I,1,17,1718
2016,Nl,1,N,LAT,N,1,18,180
2017,Xl?NlIl,3,I,LAT,I,1,18,187
2017,Xl?NlIl,3,I,LAT,NUM?,1,18,187
2017,Xl?NlIl,3,N,LAT,N,1,18,187
2021,NlNl,2,N,LAT,N,1,18,180
2021,NlNl,2,N,LAT,N,1,18,180
2023,Nl,1,N,LAT,N,1,18,1814
2024,Nl,1,N,LAT,N,1,17,1715
2037,NlIlIl,3,N,LAT,N,extra moe0ia,extra moe0ia0,extra moe0ia00
2037,NlIlIl,3,I,LAT,I,extra moe0ia,extra moe0ia0,extra moe0ia00
2037,NlIlIl,3,I,LAT,I,extra moe0ia,extra moe0ia0,extra moe0ia00
2070,Nl,1,N,LAT,N,1,110,1104
2071,Il,1,I,LAT,I,1,18,1815
2074,XlNl?,2,X,LAT,NUM,2,25,253
2074,XlNl?,2,I,LAT,N?,2,25,253
2076,Il,1,I,LAT,N?,1,18,1810
2082,Nl?ig,2,I,LAT,N?,1,18,182
2082,Nl?ig,2,i,GRA,I,1,18,182
2084,Nl?Il,2,I,LAT,I,1,18,1810
2084,Nl?Il,2,I,LAT,N?,1,18,1810
2085,Nl?Il,2,I,LAT,N?,1,18,1810
2085,Nl?Il,2,I,LAT,I,1,18,1810
2091,...Il,2,...,\N,...,1,18,182
2091,...Il,2,I,LAT,I,1,18,182
2101,Il,1,I,LAT,I,1,16,160
2114,Nl?Nl,2,N,LAT,N,3,34,340
2114,Nl?Nl,2,I,LAT,N?,3,34,340
2125,Nl,1,N,LAT,N,1,18,1818
2145,NlNl,2,N,LAT,N,1,18,180
2145,NlNl,2,N,LAT,N,1,18,180
2146,Nl,1,N,LAT,N,1,18,180
2147,Nl,1,N,LAT,N,1,18,180
2161,igxg?,2,i,GRA,I,1,18,180
2161,igxg?,2,i,GRA,NUM?,1,18,180
2163,igng?,2,i,GRA,N?,1,18,180
2163,igng?,2,i,GRA,I,1,18,180
2164,igng?,2,i,GRA,N?,1,18,180
2164,igng?,2,i,GRA,I,1,18,180
2165,XlNl,2,N,LAT,N,1,16,162
2165,XlNl,2,X,LAT,NUM,1,16,162
2171,Nl,1,N,LAT,N,1,17,1719
2177,xg?xg?,2,i,GRA,NUM?,1,18,180
2177,xg?xg?,2,i,GRA,NUM?,1,18,180
2195,Il,1,I,LAT,I,1,110,1108
2200,Il,1,I,LAT,I,3,31,311
2210,Xl,1,X,LAT,NUM,1,18,1815
2218,IlCl,2,I,LAT,I,2,21,219
2218,IlCl,2,C,LAT,C,2,21,219
2225,Pl,1,P,LAT,P,2,21,219
2229,Nl,1,N,LAT,N,2,21,216
2230,Nl...NlNl,4,N,LAT,N,1,19,1912
2230,Nl...NlNl,4,...,\N,...,1,19,1912
2230,Nl...NlNl,4,I,LAT,N?,1,19,1912
2230,Nl...NlNl,4,N,LAT,N,1,19,1912
2248,Pl?NlNl,3,N,LAT,N,1,19,1912
2248,Pl?NlNl,3,I,LAT,P?,1,19,1912
2248,Pl?NlNl,3,N,LAT,N,1,19,1912
2250,Plng,2,n,GRA,N,1,18,180
2250,Plng,2,p,GRA,P,1,18,180
2260,Nlngng,3,n,GRA,N,1,19,1913
2260,Nlngng,3,n,GRA,N,1,19,1913
2260,Nlngng,3,N,LAT,N,1,19,1913
2289,Nl,1,N,LAT,N,2,24,244
2292,NlIl,2,N,LAT,N,2,24,2413
2292,NlIl,2,I,LAT,I,2,24,2413
2298,Nl,1,N,LAT,N,1,19,1911
2299,NlIl,2,I,LAT,I,1,19,1912
2299,NlIl,2,N,LAT,N,1,19,1912
2300,Nl,1,N,LAT,N,1,19,1913
2301,Nl?Nl,2,I,LAT,N?,1,19,193
2301,Nl?Nl,2,N,LAT,N,1,19,193
2305,Nl?,1,I,LAT,N?,1,19,1912
2312,IlNlIl,3,N,LAT,N,1,19,1912
2312,IlNlIl,3,I,LAT,I,1,19,1912
2312,IlNlIl,3,I,LAT,I,1,19,1912
2319,Il,1,I,LAT,I,1,19,198
2327,Nl?Il,2,I,LAT,I,1,19,199
2327,Nl?Il,2,I,LAT,N?,1,19,199
2330,Nl,1,N,LAT,N,2,211,2111
2331,Nl,1,N,LAT,N,1,19,1912
2333,Nl,1,N,LAT,N,2,23,234
2334,Nl?,1,I,LAT,N?,1,19,1912
2335,Nl?Il,2,I,LAT,N?,1,19,1912
2335,Nl?Il,2,I,LAT,I,1,19,1912
2342,ng?Nl,2,N,LAT,N,1,19,1912
2342,ng?Nl,2,i,GRA,N?,1,19,1912
2352,Nl,1,N,LAT,N,0,00,000
2357,xg?,1,i,GRA,NUM?,1,19,198
2364,Il,1,I,LAT,I,0,00,000
2375,Xl,1,X,LAT,NUM,1,19,196
2432,NlNl,2,N,LAT,N,4,40,400
2432,NlNl,2,N,LAT,N,4,40,400
2433,IlNl,2,N,LAT,N,4,40,400
2433,IlNl,2,I,LAT,I,4,40,400
2460,Xl?Il,2,I,LAT,NUM?,4,414,4140
2460,Xl?Il,2,I,LAT,I,4,414,4140
2474,IlNlxg?,3,S,\N,S,4,417,4170
2474,IlNlxg?,3,i,GRA,NUM?,4,417,4170
2474,IlNlxg?,3,N,LAT,N,4,417,4170
2478,Nl,1,N,LAT,N,4,415,4150
2503,XlXlXl,3,X,LAT,NUM,2,28,280
2503,XlXlXl,3,X,LAT,NUM,2,28,280
2503,XlXlXl,3,X,LAT,NUM,2,28,280
2534,Nl?,1,I,LAT,N?,6,616,61632
2544,xg?Xl,2,X,LAT,NUM,6,616,61635
2544,xg?Xl,2,i,GRA,NUM?,6,616,61635
2548,igngNl,3,N,LAT,N,6,616,61630
2548,igngNl,3,n,GRA,N,6,616,61630
2548,igngNl,3,i,GRA,I,6,616,61630
2549,NlNl,2,N,LAT,N,6,616,61630
2549,NlNl,2,N,LAT,N,6,616,61630
2550,NlNl,2,N,LAT,N,6,616,61630
2550,NlNl,2,N,LAT,N,6,616,61630
2553,Nl,1,N,LAT,N,0,00,000
2554,Nl,1,N,LAT,N,0,00,000
2555,IlNl,2,I,LAT,I,6,616,61626
2555,IlNl,2,N,LAT,N,6,616,61626
2562,XlNlIlIl,4,X,LAT,NUM,0,00,000
2562,XlNlIlIl,4,I,LAT,I,0,00,000
2562,XlNlIlIl,4,N,LAT,N,0,00,000
2562,XlNlIlIl,4,N,LAT,N,0,00,000
2572,xgng,2,n,GRA,N,0,00,000
2572,xgng,2,x,GRA,NUM,0,00,000
2574,ng?ng?,2,i,GRA,N?,0,00,000
2574,ng?ng?,2,i,GRA,N?,0,00,000
2675,ig,1,i,GRA,I,2,28,286
2683,ngXl,2,X,LAT,NUM,1,114,1145
2683,ngXl,2,n,GRA,N,1,114,1145
2684,XlXl,2,X,LAT,NUM,1,114,1145
2684,XlXl,2,X,LAT,NUM,1,114,1145
2685,igig,2,i,GRA,I,1,114,1145
2685,igig,2,i,GRA,I,1,114,1145
2712,SS,1,S,\N,S,1,114,1147
2758,Nlng,2,N,LAT,N,1,120,1205
2758,Nlng,2,n,GRA,N,1,120,1205
2767,ng,1,n,GRA,N,1,117,1172
2799,xg?ngig,3,n,GRA,N,7,716,7160
2799,xg?ngig,3,i,GRA,I,7,716,7160
2799,xg?ngig,3,i,GRA,NUM?,7,716,7160
2808,XlXl?Nl,3,I,LAT,NUM?,1,111,11117
2808,XlXl?Nl,3,X,LAT,NUM,1,111,11117
2808,XlXl?Nl,3,N,LAT,N,1,111,11117
2813,igig,2,i,GRA,I,1,112,1127
2813,igig,2,i,GRA,I,1,112,1127
2857,Pl,1,P,LAT,P,1,121,1212
2858,ig,1,i,GRA,I,1,121,1212
2859,Nl?ng,2,n,GRA,N,1,121,1212
2859,Nl?ng,2,I,LAT,N?,1,121,1212
2860,Nl?Nl,2,N,LAT,N,1,121,1212
2860,Nl?Nl,2,I,LAT,N?,1,121,1212
2861,xgig,2,i,GRA,I,1,121,1212
2861,xgig,2,x,GRA,NUM,1,121,1212
2863,XlNlNl,3,X,LAT,NUM,1,111,11116
2863,XlNlNl,3,N,LAT,N,1,111,11116
2863,XlNlNl,3,N,LAT,N,1,111,11116
2864,NlPl,2,P,LAT,P,1,111,11116
2864,NlPl,2,N,LAT,N,1,111,11116
2867,igXlXl,3,X,LAT,NUM,7,716,71617
2867,igXlXl,3,i,GRA,I,7,716,71617
2867,igXlXl,3,X,LAT,NUM,7,716,71617
2868,ngig...Xl?ng,5,...,\N,...,7,716,71617
2868,ngig...Xl?ng,5,I,LAT,NUM?,7,716,71617
2868,ngig...Xl?ng,5,n,GRA,N,7,716,71617
2868,ngig...Xl?ng,5,i,GRA,I,7,716,71617
2868,ngig...Xl?ng,5,n,GRA,N,7,716,71617
2869,ig,1,i,GRA,I,7,716,71617
2870,xgXl,2,X,LAT,NUM,7,716,71617
2870,xgXl,2,x,GRA,NUM,7,716,71617
2873,xgig,2,i,GRA,I,7,716,71617
2873,xgig,2,x,GRA,NUM,7,716,71617
2888,IlNl?,2,I,LAT,N?,0,00,000
2888,IlNl?,2,I,LAT,I,0,00,000
2889,ngng,2,n,GRA,N,1,112,1128
2889,ngng,2,n,GRA,N,1,112,1128
2890,Nl,1,N,LAT,N,0,00,000
2893,ng,1,n,GRA,N,0,00,000
2898,ig,1,i,GRA,I,0,00,000
2899,ng,1,n,GRA,N,0,00,000
2900,ng,1,n,GRA,N,0,00,000
2901,ngng?,2,i,GRA,N?,0,00,000
2901,ngng?,2,n,GRA,N,0,00,000
2902,igigng?,3,i,GRA,I,0,00,000
2902,igigng?,3,i,GRA,I,0,00,000
2902,igigng?,3,i,GRA,N?,0,00,000
2905,ng...,2,n,GRA,N,0,00,000
2905,ng...,2,...,\N,...,0,00,000
2906,ng?ig,2,i,GRA,I,0,00,000
2906,ng?ig,2,i,GRA,N?,0,00,000
2909,igNl,2,N,LAT,N,0,00,000
2909,igNl,2,i,GRA,I,0,00,000
2910,Nl,1,N,LAT,N,0,00,000
2911,ng,1,n,GRA,N,0,00,000
2931,xg,1,x,GRA,NUM,0,00,000
